ID,RA,Dec,period
b350_414_27659,267.57773544,-24.27469096,0.230493
b350_414_56957,267.66371213,-24.25040812,0.663773
b350_416_66391,268.14849459,-24.62493546,0.218486
b350_416_92245,268.23741336,-24.58611399,0.668981
b350_416_89447,268.19674266,-24.63857837,0.721558
b350_416_5872,268.08590402,-24.49503943,0.558562
b350_416_95005,268.17216056,-24.69892553,0.513904
b350_416_93225,268.18824568,-24.66670978,0.559347
b350_416_40098,268.08040917,-24.6315452,10.727312
b350_416_23525,268.10231576,-24.53499273,0.300977
b350_416_57186,268.10739771,-24.65346948,0.218648
b350_416_69356,268.16832474,-24.60556413,0.209071
b350_416_73726,268.16378889,-24.62945509,18.268177
b350_416_42502,268.08665975,-24.63091476,1000.0
b350_416_89532,268.21001063,-24.61820408,0.203245
b350_416_47428,268.17234883,-24.51617706,0.222629
b350_416_79332,268.21548354,-24.57020548,0.399457
b350_416_42936,268.07444173,-24.65165887,0.328
b350_416_67814,268.16125301,-24.6106973,6.444545
b350_416_62159,268.11939941,-24.65365633,0.53232
b350_416_12182,268.01562947,-24.62728755,0.367471
b350_416_43597,268.11228774,-24.59542134,0.506221
b350_416_70987,268.20919771,-24.5481316,11.79941
b350_416_84874,268.23257568,-24.56505955,0.395563
b350_416_60880,268.19673633,-24.52815739,0.473292
b350_416_47159,268.12723912,-24.58542626,0.381813
b350_416_16937,268.11059405,-24.49797333,2.551346
b350_416_97955,268.23334197,-24.61507,136.054422
b350_416_93014,268.22662033,-24.60609583,0.212622
b350_416_20720,268.04490364,-24.6138276,4.089311
b350_416_16211,268.11861796,-24.48263455,2.5433
b350_416_92301,268.23514599,-24.58989535,0.352514
b350_416_21608,268.12715647,-24.48941025,1.003029
b350_416_5702,268.05451627,-24.54306352,2.285035
b350_416_58848,268.18795809,-24.53434,0.983478
b350_416_61510,268.18950132,-24.54201719,0.87581
b350_416_31037,268.10951356,-24.55179628,1.515588
b350_416_15342,268.02843334,-24.61926882,0.388407
b350_416_86305,268.21915818,-24.59145445,0.376204
b350_416_53218,268.1863783,-24.5157491,0.558388
b350_416_25014,268.04492836,-24.62980869,0.442854
b350_416_52983,268.16422917,-24.54940409,0.372268
b350_416_23767,268.04268935,-24.62839309,0.463175
b350_416_22516,268.09443556,-24.54358028,0.955795
b350_416_24660,268.07162694,-24.58696953,0.242434
b350_416_96597,268.20370113,-24.65613231,14.876525
b350_416_25532,268.04028152,-24.63890414,0.548736
b350_501_37433,266.76716645,-25.19514624,0.206036
b350_501_52729,266.77901677,-25.23683749,0.212496
b350_501_30259,266.82598322,-25.07823113,0.21527
b350_501_16151,266.74441537,-25.14615881,0.236101
b350_501_11733,266.72021259,-25.1662951,0.983478
b350_501_17928,266.74815799,-25.14738072,1.578133
b350_501_15674,266.70851073,-25.19899687,0.522777
b350_501_8322,266.7687909,-25.07888815,0.304102
b350_501_3793,266.69948494,-25.16663414,0.339546
b350_501_4511,266.68406896,-25.19273689,0.353324
b350_501_11593,266.74425617,-25.12919846,0.364967
b350_501_8887,266.79423114,-25.04248198,1.901502
b350_501_33007,266.81178493,-25.11044287,1.388098
b350_501_74221,266.87266947,-25.17634736,1.405422
b350_501_65688,266.82299114,-25.21918076,67.980965
b350_501_39282,266.74890251,-25.23001576,2.346371
b350_501_84656,266.89164794,-25.18692452,0.358508
b350_501_50685,266.80582938,-25.18813431,0.517858
b350_501_77550,266.89490833,-25.15525293,0.54609
b350_501_90363,266.90772052,-25.18403187,0.539861
b350_501_31091,266.74745289,-25.20083286,60.02401
b350_503_14617,267.22726198,-25.48222595,0.556616
b350_503_14790,267.28306751,-25.39913682,546.448087
b350_503_48018,267.30406466,-25.49948495,0.205699
b350_503_76343,267.38216231,-25.50268548,0.768362
b350_503_48045,267.38587552,-25.3768063,0.775008
b350_503_35606,267.26962124,-25.50170546,0.467283
b350_503_75706,267.43832801,-25.4157616,0.368179
b350_503_35252,267.3321965,-25.40632185,0.464179
b350_503_89766,267.4425027,-25.47286908,3.782148
b350_503_86068,267.37155124,-25.56213727,0.658094
b350_503_34014,267.32631333,-25.41023673,0.20922
b350_503_37616,267.28939153,-25.4799026,0.482295
b350_503_83829,267.44586983,-25.44060276,0.451266
b350_503_86372,267.45090438,-25.44473983,2.328126
b350_503_14914,267.24423619,-25.45794607,0.280118
b350_503_51541,267.34076303,-25.45870963,0.447592
b350_503_58366,267.3609576,-25.45672995,0.203603
b350_503_7654,267.30125579,-25.3433925,17.995321
b350_503_55885,267.39916828,-25.38897611,1000.0
b350_503_16248,267.27670533,-25.41448465,1.545786
b350_503_76268,267.3645385,-25.52869114,0.223139
b350_503_47236,267.28788393,-25.520535,1.030184
b350_503_85181,267.43132427,-25.46851107,1.610436
b350_503_81943,267.41198382,-25.48282678,18.0018
b350_505_90669,267.08576108,-24.89900445,14.907573
b350_505_90101,267.13025151,-24.82962366,0.884603
b350_505_32251,267.01183568,-24.79654007,0.728587
b350_505_67833,267.02814972,-24.90214648,0.295404
b350_505_64314,267.03587214,-24.87734153,0.368888
b350_505_59895,267.01378849,-24.89465718,0.605532
b350_505_10853,266.91749313,-24.86008741,0.510504
b350_505_92977,267.07907681,-24.91744236,0.288369
b350_505_21634,267.0081927,-24.76279919,0.221615
b350_505_90472,267.07488204,-24.91475157,0.585429
b350_505_96915,267.15060294,-24.82361257,0.207362
b350_505_11716,266.93744178,-24.83304171,0.298478
b350_505_96538,267.14683768,-24.82794976,0.343338
b350_505_65904,267.02120067,-24.90551515,18.775817
b350_505_55240,267.00799218,-24.88623006,16.305234
b350_505_60371,267.04806765,-24.84451362,0.367064
b350_505_80611,267.03501696,-24.93843875,0.371673
b350_505_21762,267.00814901,-24.76333457,0.221615
b350_505_52333,267.00001326,-24.88790054,0.22815
b350_505_13249,266.92340176,-24.85998413,1.029696
b350_505_54453,266.99956479,-24.89625373,0.447201
b350_505_17807,267.00317275,-24.75589899,0.284934
b350_505_52891,267.0338923,-24.8386301,1.003009
b350_505_40204,266.9862785,-24.86453384,0.535269
b350_505_93641,267.06638675,-24.93907193,0.379225
b350_505_28168,266.92833786,-24.90787123,0.868199
b350_505_21234,267.00790203,-24.76172927,0.221615
b350_505_21656,267.00776571,-24.76351746,0.221614
b350_505_23313,267.0143375,-24.75966941,0.398905
b350_505_23754,267.01615671,-24.75860751,0.284934
b350_505_21580,267.0085379,-24.76205072,0.221615
b350_505_79846,267.09815314,-24.84012889,9.098353
b350_505_5427,266.99056631,-24.72934775,0.583417
b350_505_88579,267.05607318,-24.93613604,1.989377
b350_505_71373,267.03226125,-24.90894074,1.98906
b350_507_38540,267.49483839,-25.15982623,0.402839
b350_507_76974,267.60526158,-25.13562934,37.993921
b350_507_28489,267.52119453,-25.08341344,0.352922
b350_507_4076,267.46396024,-25.08112524,0.327345
b350_507_89560,267.62166218,-25.15980829,0.409413
b350_507_52188,267.53885935,-25.14304212,0.338655
b350_507_2940,267.4210064,-25.141995,0.39138
b350_507_50443,267.57181578,-25.08674517,0.517732
b350_507_32108,267.45966027,-25.18958796,0.705179
b350_507_89960,267.61406711,-25.17298854,14.35132
b350_507_65794,267.59344379,-25.11079345,16.452781
b350_507_89675,267.66487551,-25.0946584,0.228599
b350_507_63624,267.5896146,-25.1080155,56.593096
b350_507_63025,267.59201805,-25.10214801,0.444903
b350_507_24231,267.54608993,-25.0300229,4.466479
b350_507_85780,267.62998322,-25.13251542,0.374382
b350_507_70148,267.56257854,-25.17393686,0.494736
b350_507_38419,267.50473889,-25.1443472,2.809462
b350_507_8365,267.47162934,-25.085313,2.87596
b350_507_26120,267.45363686,-25.17719285,427.350427
b350_507_95394,267.64456007,-25.14795798,0.410797
b350_507_58600,267.57033932,-25.11898048,0.214199
b350_507_25717,267.45284336,-25.17689993,0.362094
b350_507_92913,267.60188353,-25.20269622,0.312563
b350_507_49967,267.52477651,-25.15628774,0.207289
b350_507_31755,267.52420102,-25.09060773,2.187944
b350_507_13442,267.52423915,-25.02377523,17.400383
b350_507_7023,267.42472274,-25.15145775,4.11218
b350_507_27729,267.51563839,-25.08914448,0.317572
b350_507_81290,267.65223253,-25.08130093,0.727437
b350_507_87351,267.62291537,-25.14933648,1020.408163
b350_507_45898,267.49683688,-25.18360061,0.289995
b350_507_63248,267.54677227,-25.17154805,0.390823
b350_509_90451,267.27326435,-24.60657363,0.605866
b350_509_43165,267.17829604,-24.5795283,8.520065
b350_509_28377,267.1928865,-24.50450012,14.43418
b350_509_66434,267.25663073,-24.54514077,0.226211
b350_509_57390,267.19160793,-24.61031997,0.458739
b350_509_52299,267.19523272,-24.5865121,0.55177
b350_509_34524,267.22648481,-24.47593905,0.619003
b350_509_68286,267.21895934,-24.60862562,0.593313
b350_509_19419,267.16666359,-24.51213161,333.333333
b350_509_5150,267.19163298,-24.42382496,0.511548
b350_509_10916,267.19339723,-24.441658,0.567862
b350_509_82218,267.33669097,-24.4806822,0.644712
b350_509_37638,267.17585177,-24.56349889,0.476995
b350_509_60358,267.22780449,-24.5664067,2.962261
b350_509_88955,267.33618521,-24.50603999,2.904697
b350_509_68110,267.25052165,-24.56028547,0.720508
b350_509_102878,267.35690616,-24.52546887,0.232853
b350_509_96233,267.27929269,-24.61846758,869.565217
b350_509_101133,267.26859222,-24.65231774,0.630589
b350_509_28434,267.23026361,-24.44838284,1.247085
b350_509_37700,267.15072775,-24.60157975,0.230857
b350_509_19881,267.15610998,-24.52981072,0.398159
b350_509_64388,267.20259848,-24.61928337,10.117361
b350_511_89134,267.76202467,-24.92458694,0.714245
b350_511_71643,267.80022911,-24.80447353,0.253015
b350_511_22302,267.70921499,-24.77136505,0.709512
b350_511_41985,267.71291436,-24.83466798,0.395712
b350_511_36276,267.68970648,-24.84990117,0.355001
b350_511_85248,267.7548349,-24.92194855,0.768167
b350_511_39187,267.71403056,-24.82309143,5.364231
b350_511_23261,267.66734091,-24.83866531,0.562357
b350_511_66046,267.72852435,-24.89496941,0.831739
b350_511_22974,267.71596803,-24.76343934,0.335302
b350_511_65692,267.7948694,-24.79235267,0.469653
b350_511_52119,267.73534641,-24.83622005,0.491314
b350_511_82811,267.78964963,-24.86003494,0.218742
b350_511_43122,267.68438638,-24.88224855,0.478117
b350_511_72487,267.77655608,-24.84367203,1020.408163
b350_511_9159,267.67278494,-24.78066869,0.60584
b350_511_3082,267.71892341,-24.68852258,0.298991
b350_511_13834,267.68657057,-24.77630348,1.805184
b350_511_64812,267.80347888,-24.77609685,50.505051
b350_511_35589,267.69206967,-24.843848,14.037058
b350_511_84094,267.77426417,-24.88819731,0.391952
b350_511_104370,267.82594285,-24.88122663,0.542414
b350_511_52679,267.73765735,-24.83457931,0.624263
b350_511_21625,267.72972648,-24.73750959,0.25193
b350_511_9240,267.66506216,-24.79270854,0.449349
b350_511_61666,267.74150306,-24.8600252,1.708467
b350_511_106548,267.88597129,-24.79687573,0.321025
b350_511_92853,267.76952936,-24.9262364,0.353104
b350_511_85321,267.77689365,-24.88855193,800.0
b350_513_91820,267.52749974,-24.26348127,0.207404
b350_513_55606,267.43606976,-24.25597022,39.200314
b350_513_85840,267.55613349,-24.19615271,0.210053
b350_513_79012,267.53072445,-24.20713125,0.202635
b350_513_33767,267.40954628,-24.20928144,411.522634
b350_513_91107,267.5606269,-24.2108467,3.168969
b350_513_27152,267.36940492,-24.24379492,0.296893
b350_513_84903,267.52830977,-24.23412715,0.566505
b350_513_66676,267.45779375,-24.26780045,3.961965
b350_513_8399,267.4068732,-24.11519067,53.361793
b350_513_12026,267.41197094,-24.12135357,0.55723
b350_513_51763,267.48660933,-24.1648882,29.420418
b350_513_31197,267.39461297,-24.22163858,0.305594
b350_513_17241,267.42735239,-24.11863608,0.639353
b350_513_81770,267.49911317,-24.26579208,0.488849
b350_513_25031,267.3500904,-24.26433904,0.445274
b350_513_32758,267.40868665,-24.20656742,0.518264
b350_513_25278,267.37454149,-24.2287051,0.503773
b350_513_35476,267.36966412,-24.27576659,0.322109
b350_513_59691,267.48696101,-24.19565207,0.239677
b350_513_71975,267.52046349,-24.19444648,595.238095
b350_513_46610,267.45190654,-24.19625025,0.565
b350_513_13685,267.32343053,-24.26012219,1000.0
b350_513_67245,267.50978165,-24.19206195,203.252033
b350_513_19278,267.39204168,-24.17942752,0.473187
b350_513_55551,267.4762032,-24.19556785,0.292988
b350_513_54796,267.48004253,-24.18684979,1.654479
b350_513_64143,267.48717036,-24.21351462,0.221615
b350_513_59894,267.41392993,-24.30607974,0.210211
b350_513_90723,267.55298867,-24.22081454,0.232731
b350_513_45418,267.47654099,-24.15450018,0.26497
b350_513_14332,267.37673951,-24.18288276,0.361508
b350_513_74701,267.43833113,-24.32887873,0.453634
b350_513_60574,267.51292047,-24.16035216,2.89009
b350_513_414,267.33457556,-24.19114041,0.539363
b350_515_79448,267.95722433,-24.60411301,0.440614
b350_515_34282,267.96362023,-24.42678135,0.347232
b350_515_72022,267.97268367,-24.55178345,0.761458
b350_515_27154,267.94816327,-24.42403732,0.282464
b350_515_91629,268.05204663,-24.50326929,0.62294
b350_515_62477,267.96107529,-24.53400508,1.344556
b350_515_74122,267.96461864,-24.57226731,2.075981
b350_515_51930,267.91111327,-24.5719209,13.835086
b350_515_77219,267.95917548,-24.59262314,13.607294
b350_515_69943,268.01832605,-24.47349498,0.252906
b350_515_16641,267.90914326,-24.44601119,0.522887
b350_515_26913,267.87469495,-24.53616189,0.313818
b350_515_42337,267.98680393,-24.4206652,41.701418
b350_515_83982,268.03580533,-24.49985295,149.031297
b350_515_31976,267.91083721,-24.49949507,1.45315
b350_515_9303,267.83796175,-24.52845086,0.615055
b350_515_57993,267.92565544,-24.57174712,0.203374
b350_515_39142,267.95930434,-24.4513724,0.559826
b350_515_38880,267.89688399,-24.54644778,0.814936
b350_515_103522,268.08590035,-24.49503735,0.558556
b350_515_21537,267.87990399,-24.50855244,0.260709
b350_515_33883,267.96972653,-24.41578964,892.857143
b350_515_74891,268.02037656,-24.4892004,1.012925
b350_515_74775,267.95477995,-24.59003436,787.401575
b350_515_94946,268.0815774,-24.46979932,9.868746
b350_515_55292,267.97419749,-24.48702154,0.411184
b350_515_10052,267.9138186,-24.41472325,0.284931
b350_515_67598,267.94952779,-24.57072765,0.723108
b350_515_35027,267.97129658,-24.41765747,877.192982
b350_515_65558,267.96045469,-24.54635737,5.431535
b350_515_10446,267.91510755,-24.41414109,0.221615
b350_515_35419,267.97148271,-24.41886731,917.431193
b350_515_41115,267.98420187,-24.42014225,155.279503
b350_602_73879,267.25087888,-25.32559221,12.304663
b350_602_46875,267.2106182,-25.27484173,0.23244
b350_602_6723,267.08397306,-25.30838798,0.583363
b350_602_57214,267.1607083,-25.39248244,17.784101
b350_602_49046,267.15247076,-25.37187834,1.467696
b350_602_30398,267.12677357,-25.33636602,0.523075
b350_602_75554,267.23025881,-25.36410571,0.537944
b350_602_14978,267.14661334,-25.24573893,0.489151
b350_602_89304,267.29516019,-25.32538103,2.465544
b350_602_76787,267.20869235,-25.40182674,0.312708
b350_602_24035,267.10501045,-25.34412842,0.221615
b350_602_40930,267.09874787,-25.42027722,0.442827
b350_602_26291,267.10676694,-25.35056261,0.284933
b350_602_87303,267.21514745,-25.43757475,0.636594
b350_602_23696,267.10417497,-25.34406008,0.221615
b350_602_70623,267.22292286,-25.35398076,719.42446
b350_602_22420,267.15770517,-25.25794321,0.339043
b350_602_22120,267.14568882,-25.27495737,2.114076
b350_602_76471,267.21173944,-25.39584493,952.380952
b350_602_17842,267.08986859,-25.34299972,0.207887
b350_602_32550,267.08625517,-25.40599115,0.276112
b350_604_54457,267.67274166,-25.68841605,0.488775
b350_604_64681,267.71846733,-25.66399539,0.206044
b350_604_44201,267.64378814,-25.68911556,0.448083
b350_604_31839,267.646922,-25.6342158,17.825312
b350_604_85257,267.73820331,-25.72679655,0.411948
b350_604_76638,267.7138086,-25.72338622,15.713388
b350_604_19492,267.59123988,-25.6683133,0.71681
b350_604_24272,267.63139052,-25.6273743,7.966858
b350_604_41108,267.65009055,-25.66718786,28.5144
b350_604_60073,267.73896691,-25.61351122,7.80884
b350_604_76815,267.71207713,-25.72684661,854.700855
b350_604_55511,267.74573363,-25.58374584,0.506527
b350_604_43740,267.68493081,-25.62578835,0.31143
b350_604_39663,267.64165738,-25.67385616,7.300336
b350_604_87340,267.74037675,-25.73303879,1075.268817
b350_604_5696,267.58648535,-25.62011822,26.014568
b350_604_42329,267.73033152,-25.55194154,0.728422
b350_604_45686,267.67215368,-25.65295513,0.706569
b350_604_21880,267.66673088,-25.56481916,0.304628
b350_604_80575,267.78606654,-25.63347645,10.083695
b350_604_15867,267.61780013,-25.61444734,0.935305
b350_604_59840,267.69339754,-25.68074511,1.563331
b350_604_12984,267.66901327,-25.52590628,0.413835
b350_604_17863,267.59567534,-25.65545709,6.496037
b350_604_69354,267.78261931,-25.58807037,19.619384
b350_604_82102,267.79092611,-25.63329979,462.962963
b350_604_77468,267.77190847,-25.64042756,4.053013
b350_606_105091,267.42100306,-25.14198931,0.39138
b350_606_78497,267.36495925,-25.13342272,0.457055
b350_606_79340,267.42409288,-25.04675473,0.321282
b350_606_32087,267.36039007,-24.97517513,0.608917
b350_606_7280,267.24526148,-25.06245147,0.67043
b350_606_22143,267.34470211,-24.96459823,0.314283
b350_606_52431,267.37199696,-25.03037735,0.57322
b350_606_88695,267.44850503,-25.04281593,46.425255
b350_606_62821,267.34233009,-25.11209404,0.561063
b350_606_3543,267.33103529,-24.91925692,0.293607
b350_606_28878,267.32584246,-25.01652936,0.401928
b350_606_4173,267.29828545,-24.97127753,2.027945
b350_606_49755,267.34492896,-25.06145865,6.07755
b350_606_19037,267.29758961,-25.02531905,0.509181
b350_606_51511,267.35823858,-25.04788219,0.489531
b350_606_91974,267.48033061,-25.00579945,24.183797
b350_606_86513,267.4566996,-25.02257172,0.318344
b350_606_86493,267.37768567,-25.14228231,3.728144
b350_606_34284,267.38898018,-24.93967558,1.022495
b350_606_84769,267.39277942,-25.11337743,0.913125
b350_606_57618,267.3918273,-25.01843894,2.177131
b350_606_77725,267.42453141,-25.04037918,0.467902
b350_606_97867,267.42784699,-25.10608928,0.53124
b350_606_87340,267.39777191,-25.11493021,0.221615
b350_606_6016,267.2902619,-24.98980072,1.652155
b350_606_13490,267.30386839,-24.99594327,1.689189
b350_606_65180,267.4442475,-24.96577743,0.657285
b350_606_103738,267.49805775,-25.02018444,1.051857
b350_608_59034,267.88889699,-25.35947424,0.462642
b350_608_77424,267.9135184,-25.39241183,0.413054
b350_608_47488,267.91637656,-25.27411468,0.635861
b350_608_66719,267.94617447,-25.30221105,0.201056
b350_608_12296,267.80308731,-25.31524571,10.802636
b350_608_84749,267.96967339,-25.33546619,0.487643
b350_608_10498,267.82278649,-25.27819444,1.060828
b350_608_48663,267.85217614,-25.37586021,961.538462
b350_608_88396,267.94521619,-25.38689949,0.593504
b350_608_79808,267.92177786,-25.38893062,581.395349
