ID_1,RA_1,Dec,period,ID_2,Type,Subtype,Ra_degrees,Dec_Degrees,RA_2,Decl,I,V,V_I,P_1,T0_1,A_1,A_2,Separation
b352_102_40372,268.68262565,-22.97723808,0.384947,OGLE-BLG-ECL-176835,ECL,C,268.682625,-22.977249999999998,17:54:43.83,-22:58:38.1,17.792,20.41,2.618,0.3849455,7000.2135,0.296,0.273,0.042966044075608216
b352_102_53137,268.64815386,-23.08240193,1.800083,OGLE-BLG-ECL-175143,ECL,NC,268.6481666666666,-23.082388888888886,17:54:35.56,-23:04:56.6,17.764,20.855,3.091,3.6001236,7003.5247,0.555,0.12,0.06326909023809339
b352_102_38423,268.6426545,-23.03318776,0.460708,OGLE-BLG-ECL-174885,ECL,NC,268.6426666666667,-23.033194444444447,17:54:34.24,-23:01:59.5,16.821,18.84,2.019,0.9214227,7000.049,0.238,0.162,0.04694492977452689
b352_102_38257,268.67951284,-22.9741127,1.723544,OGLE-BLG-ECL-176677,ECL,NC,268.6795,-22.974111111111107,17:54:43.08,-22:58:26.8,18.218,21.29,3.072,3.447329,7003.4311,1.57,0.232,0.042940253557253
b352_102_79924,268.72474208,-23.06728088,0.207282,OGLE-BLG-ECL-178737,ECL,C,268.72475,-23.067277777777775,17:54:53.94,-23:04:02.2,18.339,21.021,2.682,0.4145623,7000.0961,0.487,0.464,0.02851069266760389
b352_102_59688,268.67418857,-23.06700742,45.146727,OGLE-BLG-ECL-176419,ECL,NC,268.6741666666667,-23.067,17:54:41.80,-23:04:01.2,16.154,20.202,4.048,90.3863795,7020.5146,0.238,0.143,0.07730899497796333
b352_102_10929,268.58279983,-23.02221701,1.794044,OGLE-BLG-ECL-172202,ECL,NC,268.58279166666665,-23.02222222222222,17:54:19.87,-23:01:20.0,17.187,20.131,2.944,3.5883627,7002.5011,0.397,0.103,0.03291878468789107
b352_102_20614,268.61764245,-23.00444739,0.467992,OGLE-BLG-ECL-173742,ECL,NC,268.61762500000003,-23.004472222222226,17:54:28.23,-23:00:16.1,18.143,21.351,3.208,0.9360224,7000.0102,0.371,0.316,0.10646728791359224
b352_102_59227,268.69607972,-23.03043316,0.533456,OGLE-BLG-ECL-177464,ECL,NC,268.6960833333333,-23.03044444444445,17:54:47.06,-23:01:49.6,17.673,20.071,2.398,0.5334532,7000.3344,0.37,0.137,0.042351146496114066
b352_104_23328,269.14019361,-23.28231375,0.242013,OGLE-BLG-ECL-198276,ECL,NC,269.1401666666667,-23.282305555555556,17:56:33.64,-23:16:56.3,16.823,19.04,2.217,0.4840272,7000.1446,0.38,0.322,0.09385418771408807
b352_104_47399,269.18479427,-23.30673499,0.210648,OGLE-BLG-ECL-200433,ECL,NC,269.1847916666666,-23.306749999999997,17:56:44.35,-23:18:24.3,19.181,-99.99,-99.99,0.4212975,7000.2378,0.548,0.415,0.05471721788662141
b352_104_28664,269.21162462,-23.19103324,0.320222,OGLE-BLG-ECL-201679,ECL,NC,269.21162499999997,-23.191055555555558,17:56:50.79,-23:11:27.8,17.218,19.294,2.076,0.3202234,7000.0493,0.39,0.321,0.08034584063308164
b352_104_31681,269.2251978,-23.18156821,1.431701,OGLE-BLG-ECL-202334,ECL,NC,269.22520833333334,-23.181583333333332,17:56:54.05,-23:10:53.7,19.099,-99.99,-99.99,2.8634537,7000.3843,1.022,0.249,0.06464718214299064
b352_104_48158,269.23940928,-23.22399981,0.357778,OGLE-BLG-ECL-203050,ECL,NC,269.2394166666666,-23.224000000000004,17:56:57.46,-23:13:26.4,18.19,20.844,2.654,0.3577792,7000.1904,0.485,0.374,0.024446827263507432
b352_104_57038,269.20626716,-23.31298852,1.146842,OGLE-BLG-ECL-201409,ECL,NC,269.20625,-23.313,17:56:49.50,-23:18:46.8,17.996,21.305,3.309,1.1468186,7000.7947,0.556,0.183,0.0701895208010499
b352_104_45249,269.1880952,-23.2927978,0.490386,OGLE-BLG-RRLYR-32570,RRLyr,RRab,269.18808333333334,-23.292777777777783,17:56:45.14,-23:17:34.0,18.968,-99.99,-99.99,0.4903866,7000.41896,0.826,-99.99,0.08206801625463614
b352_104_85023,269.32187624,-23.24707096,0.593387,OGLE-BLG-RRLYR-32682,RRLyr,RRab,269.321875,-23.24708333333333,17:57:17.25,-23:14:49.5,19.357,-99.99,-99.99,0.5933834,7000.54569,0.739,-99.99,0.04473243614115753
b352_104_68720,269.20420191,-23.36421334,0.438548,OGLE-BLG-ECL-201315,ECL,C,269.2041666666667,-23.36422222222222,17:56:49.00,-23:21:51.2,18.854,-99.99,-99.99,0.8771051,7000.4381,0.424,0.379,0.1207820496265286
b352_104_17847,269.20065938,-23.16599371,0.617478,OGLE-BLG-ECL-201180,ECL,C,269.2006666666667,-23.166,17:56:48.16,-23:09:57.6,18.322,-99.99,-99.99,1.2349491,7000.0445,0.3,0.297,0.033081338703172855
b352_104_78591,269.31629654,-23.22901474,0.320101,OGLE-BLG-ECL-206506,ECL,NC,269.31629166666664,-23.22902777777778,17:57:15.91,-23:13:44.5,17.31,19.571,2.261,0.3200989,7000.117,0.263,0.203,0.04962762114792319
b352_104_79081,269.31306474,-23.23605083,0.271754,OGLE-BLG-ECL-206343,ECL,C,269.3130833333334,-23.236055555555556,17:57:15.14,-23:14:09.8,18.404,21.022,2.618,0.2717553,7000.0073,0.827,0.762,0.06381594421562559
b352_104_37386,269.15751794,-23.31006896,0.4601,OGLE-BLG-RRLYR-32540,RRLyr,RRab,269.1575,-23.310055555555557,17:56:37.80,-23:18:36.2,19.127,-99.99,-99.99,0.460097,7000.21292,0.549,-99.99,0.07646311982521466
b352_104_41409,269.22435188,-23.22054665,0.537828,OGLE-BLG-RRLYR-32606,RRLyr,RRab,269.22437499999995,-23.220555555555556,17:56:53.85,-23:13:14.0,19.424,-99.99,-99.99,0.5378446,7000.41737,0.399,-99.99,0.0829368365735093
b352_104_95569,269.31576897,-23.30300056,0.421559,OGLE-BLG-ECL-206479,ECL,NC,269.31575,-23.302999999999997,17:57:15.78,-23:18:10.8,18.44,21.24,2.8,0.8431057,7000.1751,0.56,0.354,0.06275351686851635
b352_104_51955,269.18972831,-23.31754176,6.889425,OGLE-BLG-ECL-200659,ECL,NC,269.1897083333333,-23.317527777777777,17:56:45.53,-23:19:03.1,18.528,-99.99,-99.99,13.7771049,7008.4497,1.173,0.186,0.08303791803346532
b352_104_16207,269.10655027,-23.30770004,0.989237,OGLE-BLG-ECL-196717,ECL,NC,269.1065416666666,-23.307694444444444,17:56:25.57,-23:18:27.7,17.861,21.037,3.176,0.9892698,7000.3201,0.439,0.203,0.03485496994509396
b352_104_93012,269.32237444,-23.28083196,0.920251,OGLE-BLG-ECL-206798,ECL,NC,269.32237499999997,-23.280833333333334,17:57:17.37,-23:16:51.0,18.588,-99.99,-99.99,1.8405328,7000.8802,0.546,0.419,0.005279441386539213
b352_106_47570,268.88029191,-22.68245943,0.21767,OGLE-BLG-ECL-185976,ECL,NC,268.88029166666666,-22.682472222222227,17:55:31.27,-22:40:56.9,16.934,19.161,2.227,0.4353403,7000.2886,0.459,0.459,0.04605909212911289
b352_106_92322,268.9796237,-22.69479467,0.288265,OGLE-BLG-ECL-190640,ECL,C,268.9795833333333,-22.69480555555555,17:55:55.10,-22:41:41.3,18.609,-99.99,-99.99,0.576531,7000.3152,0.477,0.441,0.13967825485476293
b352_106_81341,268.92042104,-22.74620223,1.443522,OGLE-BLG-ECL-187866,ECL,NC,268.9204166666667,-22.746194444444445,17:55:40.90,-22:44:46.3,18.778,-99.99,-99.99,1.443493,7000.6318,0.338,0.241,0.03156557784745105
b352_106_47197,268.92494212,-22.61008092,0.235389,OGLE-BLG-ECL-188074,ECL,C,268.92495833333334,-22.610083333333332,17:55:41.99,-22:36:36.3,19.403,-99.99,-99.99,0.4707798,7000.0851,0.71,0.643,0.05457792372176018
b352_106_64756,268.92787385,-22.67157568,3.727727,OGLE-BLG-ECL-188220,ECL,NC,268.927875,-22.67158333333333,17:55:42.69,-22:40:17.7,16.561,19.084,2.523,7.4558903,7005.9364,0.397,0.101,0.027815568744045498
b352_106_9468,268.78378517,-22.69521093,0.408198,OGLE-BLG-ECL-181243,ECL,NC,268.7837916666667,-22.695194444444443,17:55:08.11,-22:41:42.7,18.569,-99.99,-99.99,0.8164008,7000.0495,0.746,0.265,0.06314867643309507
b352_106_35008,268.88442666,-22.62946194,0.407759,OGLE-BLG-RRLYR-32225,RRLyr,RRab,268.8844166666666,-22.62947222222222,17:55:32.26,-22:37:46.1,17.771,20.93,3.159,0.4077501,7000.05416,0.798,-99.99,0.04972768194885621
b352_106_18778,268.86118061,-22.60635657,0.272933,OGLE-BLG-ECL-185067,ECL,C,268.8611666666667,-22.606361111111113,17:55:26.68,-22:36:22.9,17.276,19.796,2.52,0.2729331,7000.0301,0.484,0.421,0.04913847345409954
b352_106_82204,268.96297338,-22.6818181,0.651614,OGLE-BLG-RRLYR-32338,RRLyr,RRab,268.96295833333335,-22.681833333333337,17:55:51.11,-22:40:54.6,18.751,-99.99,-99.99,0.6516068,7000.08517,0.313,-99.99,0.07419766299170953
b352_106_9205,268.81408697,-22.6460605,0.348413,OGLE-BLG-ECL-182705,ECL,NC,268.8140833333333,-22.646055555555556,17:55:15.38,-22:38:45.8,17.831,20.466,2.635,0.3484121,7000.2156,0.453,0.35,0.021513477258271352
b352_106_86897,268.96383284,-22.69856694,0.506019,OGLE-BLG-RRLYR-32340,RRLyr,RRab,268.9638333333333,-22.69855555555555,17:55:51.32,-22:41:54.8,18.624,-99.99,-99.99,0.5060251,7000.15837,0.726,-99.99,0.041016737535415126
b352_106_42096,268.92289219,-22.59450564,0.610646,OGLE-BLG-ECL-187991,ECL,NC,268.92287500000003,-22.5945,17:55:41.49,-22:35:40.2,19.033,-99.99,-99.99,1.2212964,7000.6621,0.346,0.219,0.06063474075965154
b352_106_80050,268.89010431,-22.78937874,0.207479,OGLE-BLG-ECL-186499,ECL,C,268.89008333333334,-22.789388888888894,17:55:33.62,-22:47:21.8,18.999,-99.99,-99.99,0.4149588,7000.2709,0.463,0.452,0.07862531715070141
b352_106_21971,268.81382421,-22.69341304,1.285777,OGLE-BLG-ECL-182690,ECL,NC,268.8138333333333,-22.693416666666668,17:55:15.32,-22:41:36.3,18.09,-99.99,-99.99,1.2857747,7001.2803,0.847,0.138,0.03299435961743254
b352_106_65132,268.92007677,-22.68535104,0.859572,OGLE-BLG-ECL-187851,ECL,NC,268.92008333333337,-22.68536111111111,17:55:40.82,-22:41:07.3,18.272,21.27,2.998,1.7191285,7001.436,0.441,0.152,0.042305320595805086
b352_106_84996,268.95114215,-22.71148088,0.20237,OGLE-BLG-ECL-189270,ECL,C,268.95112499999993,-22.711472222222223,17:55:48.27,-22:42:41.3,15.598,17.49,1.892,0.4047354,7000.2101,0.461,0.442,0.06492347399681019
b352_106_48197,268.87009349,-22.70096432,0.311406,OGLE-BLG-ECL-185475,ECL,NC,268.8700833333334,-22.700972222222223,17:55:28.82,-22:42:03.5,18.099,20.659,2.56,0.3114061,7000.2496,0.577,0.431,0.04412594492646187
b352_108_21631,269.32844573,-22.97638379,0.476011,OGLE-BLG-ECL-207088,ECL,C,269.32841666666667,-22.976388888888888,17:57:18.82,-22:58:35.0,18.601,-99.99,-99.99,0.9520258,7000.5261,0.642,0.616,0.09806077211241628
b352_108_72165,269.40291941,-23.04694054,0.626174,OGLE-BLG-ECL-210747,ECL,NC,269.40291666666667,-23.046944444444446,17:57:36.70,-23:02:49.0,18.492,-99.99,-99.99,1.2523654,7000.1445,0.482,0.279,0.016737926264786988
b352_108_34077,269.33748403,-23.00798323,0.513005,OGLE-BLG-ECL-207521,ECL,C,269.33750000000003,-23.00797222222222,17:57:21.00,-23:00:28.7,18.055,21.701,3.646,1.0260138,7000.5358,0.235,0.221,0.0661116474572182
b352_108_17529,269.34080674,-22.94158991,0.478895,OGLE-BLG-ECL-207668,ECL,NC,269.34079166666663,-22.941583333333334,17:57:21.79,-22:56:29.7,18.813,-99.99,-99.99,0.9577801,7000.8267,0.486,0.231,0.05529683836140185
b352_108_38885,269.4240679,-22.88837902,0.844523,OGLE-BLG-ECL-211751,ECL,NC,269.42404166666665,-22.888388888888887,17:57:41.77,-22:53:18.2,18.707,-99.99,-99.99,0.8445199,7000.3807,0.872,0.164,0.09397855784962174
b352_108_23376,269.3334316,-22.97497303,0.210906,OGLE-BLG-ECL-207314,ECL,NC,269.3334166666667,-22.974972222222227,17:57:20.02,-22:58:29.9,18.903,-99.99,-99.99,0.4218162,7000.1476,0.675,0.365,0.04958086446309649
b352_108_27349,269.33363642,-22.98927957,0.590549,OGLE-BLG-RRLYR-32694,RRLyr,RRab,269.333625,-22.989277777777783,17:57:20.07,-22:59:21.4,19.66,-99.99,-99.99,0.5905486,7000.02256,0.536,-99.99,0.038392820046444044
b352_108_78213,269.41503086,-23.05086733,0.609429,OGLE-BLG-RRLYR-32754,RRLyr,RRab,269.4150416666667,-23.050833333333333,17:57:39.61,-23:03:03.0,18.747,-99.99,-99.99,0.6094394,7000.25766,0.476,-99.99,0.12751590549691616
b352_108_93292,269.4393987,-23.06980013,1.330123,OGLE-BLG-ECL-212424,ECL,NC,269.439375,-23.069805555555558,17:57:45.45,-23:04:11.3,18.425,21.51,3.085,1.3301391,7000.0598,0.579,0.141,0.08089033869457285
b352_108_16179,269.30756558,-22.98931851,0.505002,OGLE-BLG-ECL-206061,ECL,NC,269.3075416666667,-22.989333333333338,17:57:13.81,-22:59:21.6,19.459,-99.99,-99.99,0.5050065,7000.2455,0.707,0.468,0.09554259725361847
b352_108_20339,269.37972365,-22.8901868,0.34596,OGLE-BLG-ECL-209586,ECL,NC,269.3797083333333,-22.890194444444443,17:57:31.13,-22:53:24.7,18.603,21.312,2.709,0.3459587,7000.1524,1.049,0.677,0.05777344154103078
b352_110_96957,269.16864359,-22.41711474,0.292832,OGLE-BLG-ECL-199646,ECL,C,269.16862499999996,-22.41711111111111,17:56:40.47,-22:25:01.6,16.947,20.089,3.142,0.5856636,7000.5526,0.412,0.391,0.06323097756988422
b352_110_7705,269.01466508,-22.32181435,0.627081,OGLE-BLG-RRLYR-32403,RRLyr,RRab,269.0146666666667,-22.321805555555557,17:56:03.52,-22:19:18.5,18.007,21.529,3.522,0.627075,7000.46925,0.222,-99.99,0.03209791216402647
b352_110_61143,269.06830071,-22.43867472,1.167488,OGLE-BLG-ECL-194958,ECL,NC,269.06829166666665,-22.438666666666666,17:56:16.39,-22:26:19.2,17.148,-99.99,-99.99,2.3349992,7000.8967,0.35,0.338,0.041785318102876785
b352_110_28209,269.01434296,-22.39942932,0.31025,OGLE-BLG-ECL-192339,ECL,C,269.01433333333335,-22.399416666666667,17:56:03.44,-22:23:57.9,17.691,20.163,2.472,0.3102506,7000.0321,0.558,0.472,0.05569221871942988
b352_110_56130,269.08675488,-22.38980508,3.642722,OGLE-BLG-ECL-195832,ECL,NC,269.0867083333334,-22.389805555555554,17:56:20.81,-22:23:23.3,19.19,-99.99,-99.99,7.2860913,7002.39,0.497,0.196,0.15494514716011054
b352_110_59915,269.11525948,-22.35937176,1.92016,OGLE-BLG-ECL-197082,ECL,NC,269.11525,-22.359388888888894,17:56:27.66,-22:21:33.8,19.289,-99.99,-99.99,3.8403161,7001.3023,1.057,0.25,0.06927204530847392
b352_110_58354,269.12161712,-22.34315332,0.748632,OGLE-BLG-ECL-197368,ECL,NC,269.121625,-22.343166666666665,17:56:29.19,-22:20:35.4,19.69,-99.99,-99.99,2.9943913,7002.706,0.824,0.352,0.05474536677749938
b352_110_46115,269.11719872,-22.30303984,0.361149,OGLE-BLG-ECL-197163,ECL,NC,269.1172083333334,-22.303055555555556,17:56:28.13,-22:18:11.0,18.271,21.052,2.781,0.3611482,7000.3177,0.481,0.404,0.06500813447319827
b352_110_75029,269.12919859,-22.39514602,1.146303,OGLE-BLG-ECL-197709,ECL,NC,269.1292083333333,-22.395138888888887,17:56:31.01,-22:23:42.5,14.256,15.792,1.536,1.1462949,7000.7684,0.187,0.044,0.041361691694224934
b352_112_36657,269.54579617,-22.69173033,0.252514,OGLE-BLG-ECL-217251,ECL,C,269.5457916666666,-22.691722222222218,17:58:10.99,-22:41:30.2,16.677,19.347,2.67,0.5050312,7000.3289,0.633,0.618,0.03279716327425524
b352_112_22611,269.5191239,-22.67906781,0.217557,OGLE-BLG-ECL-215995,ECL,NC,269.51912500000003,-22.67905555555556,17:58:04.59,-22:40:44.6,18.105,21.011,2.906,0.435115,7000.0041,0.377,0.325,0.04426705067185438
b352_112_29213,269.54429161,-22.66445068,0.292604,OGLE-BLG-ECL-217192,ECL,NC,269.5442916666667,-22.66444444444445,17:58:10.63,-22:39:52.0,18.174,21.392,3.218,0.5852129,7000.189,0.514,0.252,0.022448789280539748
b352_112_11859,269.50615259,-22.65831942,2.348796,OGLE-BLG-ECL-215373,ECL,NC,269.506125,-22.658305555555557,17:58:01.47,-22:39:29.9,19.03,-99.99,-99.99,4.6978992,7003.5187,1.734,0.192,0.10436667810900126
b352_112_5023,269.508823,-22.62696263,0.288452,OGLE-BLG-ECL-215492,ECL,NC,269.5087916666667,-22.626972222222218,17:58:02.11,-22:37:37.1,19.067,-99.99,-99.99,0.576909,7000.0648,0.959,0.213,0.10969482244609734
b352_114_45252,269.3084065,-21.99887204,0.473297,OGLE-BLG-ECL-206117,ECL,C,269.30837500000007,-21.998861111111108,17:57:14.01,-21:59:55.9,18.52,-99.99,-99.99,0.9465905,7000.1087,0.394,0.391,0.11226354555321669
b352_114_7822,269.2365759,-21.96883156,0.364511,OGLE-BLG-ECL-202927,ECL,C,269.23658333333333,-21.968833333333333,17:56:56.78,-21:58:07.8,17.121,19.772,2.651,0.7290239,7000.7088,0.306,0.297,0.02562486003790141
b352_114_32680,269.24496923,-22.05141193,0.234496,OGLE-BLG-ECL-203341,ECL,C,269.2449583333334,-22.051416666666668,17:56:58.79,-22:03:05.1,14.786,16.979,2.193,0.2344956,7000.0958,0.313,0.283,0.04015845537611534
b352_114_45232,269.27001475,-22.0601639,0.585388,OGLE-BLG-RRLYR-32642,RRLyr,RRab,269.27000000000004,-22.060166666666667,17:57:04.80,-22:03:36.6,18.89,-99.99,-99.99,0.5854082,7000.18332,0.522,-99.99,0.050210321962789656
b352_114_36471,269.28546875,-22.00128458,0.451932,OGLE-BLG-RRLYR-32653,RRLyr,RRab,269.28545833333334,-22.001277777777776,17:57:08.51,-22:00:04.6,18.979,-99.99,-99.99,0.4519294,7000.01196,0.748,-99.99,0.04252706320425089
b352_114_47976,269.27095416,-22.0693738,0.386302,OGLE-BLG-ECL-204631,ECL,C,269.27095833333334,-22.06936111111111,17:57:05.03,-22:04:09.7,17.376,19.819,2.443,0.3863021,7000.2309,0.615,0.564,0.04775476434322811
b352_114_30711,269.22259771,-22.07956637,0.360549,OGLE-BLG-ECL-202210,ECL,C,269.2225833333334,-22.079583333333332,17:56:53.42,-22:04:46.5,17.686,20.076,2.39,0.3605477,7000.1195,0.435,0.42,0.07764983058217455
b352_114_18521,269.23600725,-22.01084998,1.449086,OGLE-BLG-ECL-202898,ECL,NC,269.23600000000005,-22.010861111111115,17:56:56.64,-22:00:39.1,18.422,21.454,3.032,2.8979557,7001.2586,0.645,0.232,0.04681122980376351
b352_114_92018,269.36064403,-22.09964691,1.300525,OGLE-BLG-ECL-208681,ECL,NC,269.36066666666665,-22.09963888888889,17:57:26.56,-22:05:58.7,19.184,-99.99,-99.99,2.601011,7001.0497,0.711,0.151,0.08083815672640746
b352_114_14703,269.18602205,-22.07565702,0.365623,OGLE-BLG-ECL-200503,ECL,C,269.18600000000004,-22.075638888888893,17:56:44.64,-22:04:32.3,17.449,19.665,2.216,0.3656211,7000.1213,0.314,0.298,0.09834421915458269
b352_114_2645,269.21079473,-21.99049868,6.427975,OGLE-BLG-ECL-201642,ECL,NC,269.21079166666664,-21.9905,17:56:50.59,-21:59:25.8,17.338,21.036,3.698,12.8538356,7001.2777,1.182,0.238,0.011275894574482598
b352_114_59418,269.34043655,-22.00329075,1.190405,OGLE-BLG-ECL-207647,ECL,NC,269.34041666666667,-22.00327777777778,17:57:21.70,-22:00:11.8,19.68,-99.99,-99.99,4.761691,7001.0491,0.707,0.625,0.08115031457392695
b352_114_37085,269.26889173,-22.03015279,0.839659,OGLE-BLG-ECL-204526,ECL,NC,269.268875,-22.030166666666666,17:57:04.53,-22:01:48.6,14.431,15.966,1.535,1.6793302,7000.4388,0.546,0.326,0.07491763290082686
b352_114_92451,269.37099607,-22.08475314,0.339951,OGLE-BLG-ECL-209165,ECL,NC,269.371,-22.084750000000003,17:57:29.04,-22:05:05.1,18.693,-99.99,-99.99,0.3399526,7000.0714,0.774,0.561,0.01731043107885316
b352_114_30211,269.2030528,-22.10876508,1.052133,OGLE-BLG-ECL-201266,ECL,NC,269.20304166666665,-22.108777777777778,17:56:48.73,-22:06:31.6,17.445,20.21,2.765,2.1042545,7001.0879,1.602,0.213,0.05889349349761007
b352_114_8908,269.19815258,-22.03412252,0.775122,OGLE-BLG-ECL-201075,ECL,NC,269.1981666666667,-22.034111111111113,17:56:47.56,-22:02:02.8,18.485,-99.99,-99.99,1.5502292,7000.5504,1.182,0.12,0.06242326352858335
b352_116_11337,269.7021675,-22.33992416,0.271514,OGLE-BLG-ECL-224487,ECL,C,269.7021666666667,-22.339916666666667,17:58:48.52,-22:20:23.7,14.663,16.182,1.519,0.2715152,7000.2202,0.834,0.816,0.027118338567175975
b352_201_72116,268.39931034,-22.85011838,0.238015,OGLE-BLG-ECL-163007,ECL,C,268.39929166666667,-22.85013888888889,17:53:35.83,-22:51:00.5,15.555,17.476,1.921,0.4760292,7000.3646,0.336,0.33,0.09637832998757585
b352_201_25343,268.34545426,-22.73631416,0.838532,OGLE-BLG-ECL-160474,ECL,C,268.34545833333334,-22.736305555555553,17:53:22.91,-22:44:10.7,16.323,18.872,2.549,1.677024,7001.3687,0.236,0.217,0.03379977716222277
b352_201_38437,268.35221315,-22.78028544,0.617196,OGLE-BLG-ECL-160791,ECL,NC,268.35220833333335,-22.780277777777776,17:53:24.53,-22:46:49.0,15.829,17.723,1.894,0.6171933,7000.2342,0.517,0.306,0.03188219896107952
b352_201_31017,268.28055488,-22.86386049,0.404668,OGLE-BLG-ECL-157335,ECL,NC,268.2805416666667,-22.863888888888887,17:53:07.33,-22:51:50.0,15.169,16.709,1.54,0.8093374,7000.3968,0.637,0.291,0.11123543498267159
b352_201_53621,268.36667512,-22.82232035,0.576967,OGLE-BLG-ECL-161503,ECL,C,268.3666666666667,-22.822305555555552,17:53:28.00,-22:49:20.3,17.259,19.792,2.533,1.1539342,7000.5396,0.519,0.488,0.06019472205524414
b352_201_43783,268.32577518,-22.84509409,0.211895,OGLE-BLG-ECL-159540,ECL,C,268.32574999999997,-22.845083333333335,17:53:18.18,-22:50:42.3,17.346,19.541,2.195,0.4237931,7000.1983,0.535,0.512,0.09207628532848519
b352_201_8729,268.23623526,-22.8392618,0.226375,OGLE-BLG-ECL-155276,ECL,C,268.2362083333333,-22.839277777777777,17:52:56.69,-22:50:21.4,16.282,18.026,1.744,0.4527494,7000.3901,0.264,0.26,0.10625188977582965
b352_201_23945,268.2648618,-22.85874676,1.183404,OGLE-BLG-ECL-156608,ECL,NC,268.264875,-22.858750000000004,17:53:03.57,-22:51:31.5,16.644,19.011,2.367,1.1834043,7001.1536,0.243,0.112,0.04531490569643423
b352_201_62448,268.40930535,-22.79239343,0.250874,OGLE-BLG-ECL-163519,ECL,C,268.4092916666666,-22.79238888888889,17:53:38.23,-22:47:32.6,17.201,19.635,2.434,0.5017495,7000.4682,0.287,0.269,0.04826638920662626
b352_201_53604,268.3428718,-22.8602001,0.604855,OGLE-BLG-RRLYR-31466,RRLyr,RRab,268.342875,-22.860194444444446,17:53:22.29,-22:51:36.7,17.771,-99.99,-99.99,0.6048517,7000.59774,0.662,-99.99,0.022961083976225025
b352_201_48357,268.390032,-22.76237342,0.358814,OGLE-BLG-ECL-162609,ECL,NC,268.3900416666666,-22.762361111111108,17:53:33.61,-22:45:44.5,16.477,18.321,1.844,0.3588136,7000.2629,0.87,0.696,0.054711072237514154
b352_201_26464,268.27383546,-22.85519826,0.572948,OGLE-BLG-RRLYR-31366,RRLyr,RRab,268.2738333333333,-22.85522222222222,17:53:05.72,-22:51:18.8,17.121,19.437,2.316,0.5729527,7000.03012,0.645,-99.99,0.08655200529722906
b352_201_77886,268.4392037,-22.8122512,0.25616,OGLE-BLG-ECL-164967,ECL,C,268.43920833333334,-22.812277777777773,17:53:45.41,-22:48:44.2,17.706,20.493,2.787,0.5123183,7000.486,0.193,0.165,0.09690749220251202
b352_201_47922,268.37803869,-22.77959076,0.329777,OGLE-BLG-ECL-162008,ECL,NC,268.3780416666667,-22.77958333333334,17:53:30.73,-22:46:46.5,17.889,20.052,2.163,0.329781,7000.3245,0.694,0.534,0.0285031813549005
b352_201_13347,268.29728253,-22.76138022,0.597664,OGLE-BLG-RRLYR-05986,RRLyr,RRab,268.29729166666664,-22.761388888888888,17:53:11.35,-22:45:41.0,17.444,20.478,3.034,0.5976533,7000.40786,0.429,-99.99,0.043518718625986455
b352_201_59585,268.39866918,-22.79669931,0.345836,OGLE-BLG-ECL-162982,ECL,C,268.39866666666666,-22.796694444444448,17:53:35.68,-22:47:48.1,17.788,20.407,2.619,0.3458399,7000.0384,0.564,0.513,0.01940067539502428
b352_201_9259,268.27713139,-22.77609142,0.592294,OGLE-BLG-ECL-157177,ECL,NC,268.27712499999996,-22.776083333333332,17:53:06.51,-22:46:33.9,17.629,20.072,2.443,1.1845924,7001.0829,0.434,0.181,0.03601921179856391
